,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Fuel_Efficiency,Engine,Power,Seats,New_Price,Price,Annual_Km_Driven,Age
2639,2728,Maruti Baleno Alpha CVT,Kochi,2019,13574,1,1,First,21.4,1197.0,83.1,5.0,10.3,9.51,2262.33,6
2640,2729,Honda CR-V 2.4L 4WD MT,Mumbai,2008,75000,1,0,Second,11.1,2354.0,158.8,5.0,20.48,3.9,4411.76,17
2641,2730,Maruti Swift Dzire VXI,Coimbatore,2014,58310,1,0,Second,19.1,1197.0,85.8,5.0,20.48,5.39,5300.91,11
2642,2731,Maruti Swift Dzire VDi,Pune,2009,90000,0,0,Second,19.3,1248.0,73.9,5.0,20.48,3.0,5625.0,16
2643,2732,Maruti Swift Dzire ZDI,Jaipur,2012,83000,0,0,First,23.4,1248.0,74.0,5.0,20.48,4.3,6384.62,13
2644,2733,Maruti Swift Dzire ZXI,Jaipur,2017,37282,1,0,First,20.85,1197.0,83.14,5.0,20.48,6.75,4660.25,8
2645,2734,Hyundai Grand i10 Sportz,Jaipur,2017,23000,1,0,First,18.9,1197.0,82.0,5.0,20.48,4.5,2875.0,8
2646,2735,Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2010,82000,0,0,First,17.8,1399.0,68.0,5.0,20.48,2.75,5466.67,15
2647,2736,Hyundai Verna 1.6 CRDi S,Chennai,2016,31000,0,0,First,23.9,1582.0,126.2,5.0,20.48,9.0,3444.44,9
2648,2737,Maruti Wagon R Vx,Jaipur,2001,200000,1,0,First,12.0,1197.0,113.80314403717087,5.0,20.48,0.7,8333.33,24
2649,2738,Ford Figo Diesel EXI,Delhi,2014,45001,0,0,Second,20.0,1399.0,68.05,5.0,20.48,2.55,4091.0,11
2650,2739,Tata Manza Aqua Quadrajet BS IV,Coimbatore,2014,50446,0,0,First,21.12,1248.0,88.8,5.0,20.48,3.54,4586.0,11
2651,2740,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,89000,1,0,First,13.5,1799.0,130.0,5.0,20.48,4.25,5562.5,16
2652,2741,Maruti Alto LX BSIII,Ahmedabad,2007,72000,1,0,Second,19.7,796.0,46.3,5.0,20.48,1.2,4000.0,18
2653,2742,BMW 5 Series 520d Luxury Line,Ahmedabad,2013,90000,0,1,First,22.48,1995.0,190.0,5.0,63.71,19.5,7500.0,12
2654,2743,Mahindra XUV500 W8 2WD,Bangalore,2015,76000,0,0,Second,16.0,2179.0,140.0,7.0,20.48,12.0,7600.0,10
2655,2744,Maruti Ritz VDi,Hyderabad,2012,78401,0,0,First,23.2,1248.0,73.94,5.0,20.48,3.9,6030.85,13
2656,2745,Maruti Vitara Brezza ZDi Plus,Kochi,2017,38426,0,0,First,24.3,1248.0,88.5,5.0,11.12,9.13,4803.25,8
2657,2746,Maruti Eeco 7 Seater Standard,Pune,2011,45000,1,0,First,15.1,1196.0,73.0,7.0,4.69,2.25,3214.29,14
2658,2747,Maruti Swift Dzire 1.2 Vxi BSIV,Mumbai,2012,83000,1,0,First,17.5,1197.0,85.8,5.0,20.48,3.25,6384.62,13
2659,2748,Hyundai Creta 1.6 CRDi AT SX Plus,Coimbatore,2017,50170,0,1,First,17.01,1582.0,126.2,5.0,20.48,14.79,6271.25,8
2660,2749,Maruti Wagon R LXI,Mumbai,2010,37822,1,0,First,22.5,998.0,67.04,5.0,5.04,2.35,2521.47,15
2661,2750,Maruti Celerio ZDi,Kolkata,2015,33517,0,0,First,27.62,793.0,47.0,5.0,20.48,3.1,3351.7,10
2662,2751,Hyundai Santa Fe 2WD AT,Delhi,2014,110000,0,1,First,13.01,2199.0,194.3,7.0,20.48,12.9,10000.0,11
2663,2752,Hyundai EON D Lite Plus Option,Kolkata,2017,60000,1,0,First,21.1,814.0,55.2,5.0,20.48,2.5,7500.0,8
2664,2753,Hyundai i20 Sportz 1.2,Delhi,2013,92408,1,0,First,18.5,1197.0,82.85,5.0,20.48,3.65,7700.67,12
2665,2754,Hyundai Verna 1.6 SX VTVT (O),Bangalore,2014,45000,1,0,First,17.1,1591.0,121.3,5.0,20.48,7.5,4090.91,11
2666,2755,Honda Brio S Option MT,Kochi,2013,33793,1,0,First,18.4,1198.0,86.8,5.0,20.48,3.74,2816.08,12
2667,2756,Maruti Swift VXI Optional,Kochi,2017,26327,1,0,First,20.4,1197.0,81.8,5.0,20.48,5.86,3290.88,8
2668,2757,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,20604,0,1,First,19.27,2143.0,167.62,5.0,20.48,39.62,2943.43,7
2669,2758,Maruti Swift VDI Optional,Coimbatore,2018,61386,0,0,First,25.2,1248.0,74.0,5.0,20.48,7.05,8769.43,7
2670,2759,Maruti Swift AMT VDI,Delhi,2018,11500,0,1,First,28.4,1248.0,74.0,5.0,20.48,7.5,1642.86,7
2671,2760,Chevrolet Beat Diesel LS,Chennai,2012,58000,0,0,First,25.44,936.0,57.6,5.0,20.48,2.1,4461.54,13
2672,2761,Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,38000,1,1,First,13.7,1798.0,157.75,5.0,20.48,11.6,3454.55,11
2673,2762,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2012,49000,0,1,Second,14.84,2143.0,167.62,5.0,20.48,19.25,3769.23,13
2674,2763,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2017,72202,0,0,First,13.68,2393.0,147.8,8.0,24.01,17.92,9025.25,8
2675,2764,Hyundai i10 Sportz,Kolkata,2016,7000,1,0,First,20.36,1197.0,78.9,5.0,20.48,3.6,777.78,9
2676,2765,Honda Amaze S i-DTEC,Ahmedabad,2014,20000,0,0,Second,25.8,1498.0,98.6,5.0,20.48,4.5,1818.18,11
2677,2766,Hyundai i20 Magna 1.4 CRDi (Diesel),Hyderabad,2017,14061,0,0,First,21.9,1396.0,88.76,5.0,20.48,7.4,1757.62,8
2678,2767,Mercedes-Benz GLE 350d,Coimbatore,2018,30706,0,1,First,11.57,2987.0,254.79,5.0,95.13,59.29,4386.57,7
2679,2768,Mahindra Scorpio 2009-2014 SLE 7S BSIV,Kolkata,2011,51387,0,0,First,12.05,2179.0,120.0,7.0,20.48,5.5,3670.5,14
2680,2769,Hyundai Getz GLE,Bangalore,2006,44000,1,0,Second,15.3,1341.0,83.0,5.0,20.48,1.75,2315.79,19
2681,2770,Maruti Baleno Alpha,Mumbai,2016,12208,1,0,First,21.4,1197.0,83.1,5.0,8.78,6.75,1356.44,9
2682,2771,Chevrolet Optra Magnum 2.0 LT,Chennai,2011,55000,0,0,First,16.52,1991.0,123.7,5.0,20.48,3.95,3928.57,14
2683,2772,Hyundai Verna 1.6 SX VTVT (O),Mumbai,2011,61600,1,0,First,17.1,1591.0,121.3,5.0,20.48,4.2,4400.0,14
2684,2773,Honda City 1.5 V MT,Hyderabad,2016,28414,1,0,First,17.0,1497.0,118.0,5.0,20.48,8.4,3157.11,9
2685,2774,Volkswagen Polo GT TSI,Mumbai,2017,27853,1,1,First,17.21,1197.0,103.5,5.0,11.26,8.25,3481.62,8
2686,2775,Honda Brio E MT,Bangalore,2013,55116,1,0,First,19.4,1198.0,86.8,5.0,20.48,3.31,4593.0,12
2687,2776,Maruti Swift Dzire VDI,Ahmedabad,2017,26000,0,0,First,26.59,1248.0,74.0,5.0,20.48,7.5,3250.0,8
2688,2777,Honda City 1.5 V MT Exclusive,Pune,2012,45496,1,0,First,17.0,1497.0,118.0,5.0,20.48,4.75,3499.69,13
2689,2778,Mahindra Ssangyong Rexton RX7,Pune,2013,76000,0,1,Second,11.18,2696.0,184.0,7.0,20.48,8.79,6333.33,12
2690,2779,Skoda Superb Elegance 1.8 TSI MT,Pune,2014,136000,1,0,First,13.1,1798.0,157.75,5.0,20.48,9.5,12363.64,11
2691,2780,Hyundai Santro GLS II - Euro II,Pune,2009,100000,1,0,First,0.0,1197.0,113.80314403717087,5.0,20.48,1.6,6250.0,16
2692,2781,Maruti Alto LXi,Kolkata,2010,38127,1,0,First,19.7,796.0,46.3,5.0,20.48,1.55,2541.8,15
2693,2782,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Jaipur,2014,82450,0,0,First,23.0,1396.0,90.0,5.0,20.48,5.85,7495.45,11
2694,2783,Ford Ecosport 1.5 Ti VCT MT Trend,Coimbatore,2014,62497,1,0,First,15.8,1499.0,110.0,5.0,20.48,7.52,5681.55,11
2695,2784,Nissan Micra Diesel XV,Hyderabad,2011,86732,0,0,First,23.08,1461.0,63.1,5.0,20.48,3.6,6195.14,14
2696,2785,Honda Brio E MT,Kochi,2016,27969,1,0,First,19.4,1198.0,86.8,5.0,20.48,4.73,3107.67,9
2697,2786,Mahindra Ssangyong Rexton RX7,Delhi,2013,66372,0,1,First,11.18,2696.0,184.0,7.0,20.48,10.5,5531.0,12
2698,2787,BMW 7 Series 730Ld Sedan,Coimbatore,2013,73525,0,1,First,16.46,2993.0,258.0,5.0,20.48,34.54,6127.08,12
2699,2788,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2018,20689,1,0,First,18.9,1197.0,81.86,5.0,6.68,6.07,2955.57,7
2700,2789,Maruti Baleno Delta 1.2,Coimbatore,2018,25093,1,0,First,21.4,1197.0,83.1,5.0,20.48,7.76,3584.71,7
2701,2790,Mahindra Xylo E8 ABS BS IV,Coimbatore,2016,49176,0,0,First,11.68,2498.0,112.0,8.0,20.48,7.46,5464.0,9
2702,2791,Renault Fluence Diesel E4,Delhi,2012,87510,0,0,First,21.8,1461.0,78.0,5.0,20.48,3.49,6731.54,13
2703,2792,Hyundai i20 1.2 Magna,Coimbatore,2012,38214,1,0,Second,18.5,1197.0,80.0,5.0,20.48,4.05,2939.54,13
2704,2793,Mitsubishi Pajero 2.8 SFX,Kochi,2013,48986,0,0,First,10.5,2835.0,107.2,6.0,20.48,11.88,4082.17,12
2705,2794,Toyota Corolla Altis 2008-2013 1.8 VL AT,Pune,2011,88000,1,1,First,14.53,1794.0,138.1,5.0,20.48,6.45,6285.71,14
2706,2795,BMW X5 X5 M,Pune,2015,69002,0,1,First,15.97,2993.0,258.0,5.0,20.48,50.0,6900.2,10
2707,2796,BMW 3 Series 2005-2011 325i Sedan,Pune,2011,43706,1,1,First,10.9,2497.0,215.0,5.0,20.48,9.0,3121.86,14
2708,2797,Hyundai Creta 1.6 CRDi AT SX Plus,Coimbatore,2016,58671,0,1,First,17.01,1582.0,126.2,5.0,20.48,14.25,6519.0,9
2709,2798,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,49404,0,0,First,18.49,1493.0,100.0,7.0,20.48,7.36,6175.5,8
2710,2799,Mahindra Scorpio VLX 2.2 mHawk BSIII,Delhi,2010,72000,0,0,First,12.05,2179.0,120.0,8.0,20.48,4.4,4800.0,15
2711,2800,Renault KWID RXT,Mumbai,2016,24000,1,0,First,25.17,799.0,53.3,5.0,20.48,3.1,2666.67,9
2712,2801,Renault KWID 1.0 RXT Optional AMT,Coimbatore,2017,53285,1,1,First,22.5,999.0,67.0,5.0,5.42,4.28,6660.62,8
2713,2802,Maruti Swift VXi BSIV,Pune,2017,12000,1,0,First,16.1,1197.0,85.0,5.0,20.48,5.5,1500.0,8
2714,2803,Skoda Laura 1.9 TDI AT Ambiente,Kolkata,2012,45000,0,1,First,17.0,1896.0,105.0,5.0,20.48,6.99,3461.54,13
2715,2804,Maruti Alto 800 2016-2019 VXI,Coimbatore,2018,26234,1,0,First,24.7,796.0,47.3,5.0,20.48,4.29,3747.71,7
2716,2805,Maruti Swift VXI,Delhi,2014,55000,1,0,First,18.6,1197.0,85.8,5.0,20.48,4.2,5000.0,11
2717,2806,Hyundai i20 1.4 CRDi Sportz,Pune,2012,90000,0,0,First,23.0,1396.0,90.0,5.0,20.48,4.11,6923.08,13
2718,2807,Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,48000,0,1,First,15.73,1968.0,174.33,5.0,20.48,18.75,4800.0,10
2719,2808,Mercedes-Benz GLE 350d,Mumbai,2017,19863,0,1,First,11.57,2987.0,254.79,5.0,91.23,64.95,2482.88,8
2720,2809,Hyundai i10 Era,Mumbai,2010,55000,1,0,Second,19.81,1086.0,68.05,5.0,20.48,1.59,3666.67,15
2721,2810,Maruti Wagon R LXI Optional,Kolkata,2016,4800,1,0,First,20.51,998.0,67.04,5.0,20.48,3.6,533.33,9
2722,2811,Honda City i VTEC V,Kochi,2017,38607,1,0,Second,17.8,1497.0,117.3,5.0,20.48,7.87,4825.88,8
2723,2812,Hyundai Grand i10 1.2 Kappa Sportz,Mumbai,2018,3958,1,0,First,18.9,1197.0,81.86,5.0,7.14,5.55,565.43,7
2724,2813,Honda City i DTEC VX,Jaipur,2014,74000,0,0,Second,25.1,1498.0,98.6,5.0,20.48,6.4,6727.27,11
2725,2814,Maruti Swift Dzire VXi,Mumbai,2009,54540,1,0,Third,17.5,1298.0,85.8,5.0,20.48,2.65,3408.75,16
2726,2815,Maruti Swift Dzire ZXi,Delhi,2015,58400,1,0,First,17.5,1298.0,85.8,5.0,20.48,5.5,5840.0,10
2727,2816,Mahindra XUV500 W8 2WD,Kochi,2013,73648,0,0,First,15.1,2179.0,140.0,7.0,20.48,7.31,6137.33,12
2728,2817,Maruti Ciaz ZDi Plus SHVS,Jaipur,2016,83000,0,0,First,28.09,1248.0,88.5,5.0,20.48,7.1,9222.22,9
2729,2818,Hyundai Verna 1.6 SX CRDi (O),Kochi,2016,16159,0,0,First,22.32,1582.0,126.32,5.0,20.48,7.83,1795.44,9
2730,2819,Hyundai Accent CRDi,Mumbai,2005,150000,0,0,First,13.1,1493.0,82.0,5.0,20.48,0.85,7500.0,20
2731,2820,Honda Brio S MT,Mumbai,2014,22100,1,0,First,19.4,1198.0,86.8,5.0,20.48,3.55,2009.09,11
2732,2821,Hyundai i20 Active 1.2 SX,Coimbatore,2017,35043,1,0,First,17.19,1197.0,81.86,5.0,20.48,8.19,4380.38,8
2733,2822,BMW 3 Series 320d Sport Line,Pune,2018,24000,0,1,First,18.88,1995.0,184.0,5.0,20.48,28.0,3428.57,7
2734,2823,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,480000,0,1,First,16.96,1968.0,138.03,5.0,20.48,13.0,48000.0,10
2735,2824,Volkswagen Polo Petrol Highline 1.6L,Chennai,2011,70000,1,0,Second,15.26,1598.0,103.5,5.0,20.48,3.29,5000.0,14
2736,2825,Maruti Swift VXi BSIV,Pune,2015,13769,1,0,Second,16.1,1197.0,85.0,5.0,20.48,4.41,1376.9,10
2737,2826,Renault Duster 110PS Diesel RxZ,Kolkata,2013,58000,0,0,First,19.01,1461.0,108.45,5.0,20.48,4.99,4833.33,12
2738,2827,BMW X3 xDrive 20d Luxury Line,Hyderabad,2009,58000,0,1,First,18.56,1995.0,190.0,5.0,69.59,17.98,3625.0,16
2739,2828,Fiat Avventura MULTIJET Emotion,Coimbatore,2018,18705,0,0,First,20.5,1248.0,91.72,5.0,20.48,7.71,2672.14,7
2740,2829,Maruti Wagon R Stingray VXI,Delhi,2013,32378,1,0,First,20.51,998.0,67.04,5.0,20.48,2.8,2698.17,12
2741,2830,Chevrolet Sail Hatchback LS ABS,Kolkata,2013,45000,0,0,First,22.1,1248.0,76.9,5.0,20.48,3.0,3750.0,12
2742,2831,Mahindra XUV500 W8 2WD,Coimbatore,2015,36836,0,0,First,15.1,2179.0,140.0,7.0,20.48,12.49,3683.6,10
2743,2832,Tata Zest Quadrajet 1.3,Kochi,2016,54199,0,0,First,23.0,1248.0,88.8,5.0,20.48,5.0,6022.11,9
2744,2833,BMW X3 xDrive20d xLine,Kochi,2017,36935,0,1,First,18.56,1995.0,190.0,5.0,20.48,32.64,4616.88,8
2745,2834,Maruti Swift VDI BSIV,Chennai,2015,23000,0,0,First,25.2,1248.0,74.0,5.0,20.48,6.5,2300.0,10
2746,2835,BMW 5 Series 2013-2017 520d Luxury Line,Bangalore,2015,14000,0,1,First,18.12,1995.0,190.0,5.0,20.48,35.0,1400.0,10
2747,2836,Tata Indigo CS eVX,Chennai,2015,100073,0,0,Second,25.0,1396.0,69.01,5.0,20.48,2.0,10007.3,10
2748,2837,Mahindra XUV500 W8 2WD,Kochi,2015,59182,0,0,First,15.1,2179.0,140.0,7.0,20.48,9.46,5918.2,10
2749,2838,Audi Q7 35 TDI Quattro Premium Plus,Kochi,2016,72132,0,1,Second,12.07,2967.0,241.4,7.0,20.48,39.0,8014.67,9
2750,2839,BMW 5 Series 2003-2012 520d,Hyderabad,2009,79000,0,1,First,18.48,1995.0,177.0,5.0,20.48,15.0,4937.5,16
2751,2840,Hyundai Verna 1.6 SX VTVT (O),Coimbatore,2013,66930,1,0,First,17.1,1591.0,121.3,5.0,20.48,6.15,5577.5,12
2752,2841,Hyundai Santa Fe 4WD AT,Pune,2015,100000,0,1,Second,13.01,2199.0,194.3,7.0,20.48,14.5,10000.0,10
2753,2842,Hyundai Santro GLS II - Euro II,Bangalore,2012,43000,1,0,First,0.0,1197.0,113.80314403717087,5.0,20.48,3.25,3307.69,13
2754,2843,Maruti Wagon R AMT VXI,Kochi,2018,27413,1,1,First,20.51,998.0,67.0,5.0,20.48,5.18,3916.14,7
2755,2844,Maruti Wagon R LX BSIII,Pune,2007,90000,1,0,Second,17.3,1061.0,64.0,5.0,20.48,1.24,5000.0,18
2756,2845,Hyundai i20 Sportz 1.2,Kolkata,2013,40300,1,0,First,18.5,1197.0,82.85,5.0,20.48,2.8,3358.33,12
2757,2846,Skoda Superb Elegance 1.8 TSI AT,Kochi,2011,73783,1,1,Second,13.7,1798.0,157.75,5.0,20.48,5.23,5270.21,14
2758,2847,Hyundai Getz GLS,Pune,2005,86000,1,0,Second,15.3,1341.0,83.0,5.0,20.48,0.45,4300.0,20
2759,2848,Maruti Wagon R LXI BS IV,Delhi,2014,65694,1,0,First,18.9,998.0,67.1,5.0,20.48,3.25,5972.18,11
2760,2849,Maruti Omni MPI CARGO BSIV,Kolkata,2015,23000,1,0,First,16.8,796.0,34.2,5.0,20.48,1.5,2300.0,10
2761,2850,Hyundai i10 Magna 1.2,Mumbai,2012,51000,1,0,First,20.36,1197.0,78.9,5.0,20.48,2.85,3923.08,13
2762,2851,Renault KWID 1.0 RXT Optional,Kochi,2018,18335,1,0,First,21.7,999.0,67.0,5.0,4.61,4.5,2619.29,7
2763,2852,Mercedes-Benz B Class 2012-2015 B200 Sport CDI,Bangalore,2014,36000,0,1,First,15.0,2147.0,107.3,5.0,20.48,16.25,3272.73,11
2764,2853,Volkswagen Polo GT TSI,Mumbai,2017,25000,1,1,First,17.21,1197.0,103.5,5.0,11.26,7.75,3125.0,8
2765,2854,Mahindra Scorpio VLX 4WD,Bangalore,2007,81000,0,0,Third,12.05,2179.0,120.0,8.0,20.48,4.35,4500.0,18
2766,2855,Toyota Fortuner 2.8 2WD AT,Kochi,2019,21719,0,1,First,12.9,2755.0,174.5,7.0,37.38,33.13,3619.83,6
2767,2856,Chevrolet Beat Diesel LT,Coimbatore,2013,75421,0,0,First,25.44,936.0,56.3,5.0,20.48,3.63,6285.08,12
2768,2857,Toyota Innova 2.5 G4 Diesel 8-seater,Delhi,2010,80000,0,0,First,12.8,2494.0,102.0,8.0,20.48,4.75,5333.33,15
2769,2858,Maruti Swift Dzire VXI,Kochi,2018,10671,1,0,First,20.85,1197.0,83.14,5.0,20.48,6.51,1524.43,7
2770,2859,Renault KWID Climber 1.0 MT,Hyderabad,2018,4126,1,0,First,21.7,999.0,67.0,5.0,5.3,4.8,589.43,7
2771,2860,Tata Bolt Quadrajet XM,Hyderabad,2017,98500,0,0,First,22.95,1248.0,74.0,5.0,7.97,6.0,12312.5,8
2772,2861,Hyundai Grand i10 Asta,Coimbatore,2016,61578,1,0,First,18.9,1197.0,82.0,5.0,20.48,6.4,6842.0,9
2773,2862,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2014,54000,0,0,First,20.34,1498.0,103.2,5.0,20.48,4.9,4909.09,11
2774,2863,Audi A6 2011-2015 2.0 TDI,Coimbatore,2013,70998,0,1,First,17.68,1968.0,174.33,5.0,20.48,20.57,5916.5,12
2775,2864,Maruti Swift Dzire Ldi BSIV,Kolkata,2015,40082,0,0,First,19.3,1248.0,73.9,5.0,20.48,4.76,4008.2,10
2776,2865,Chevrolet Spark 1.0 LT,Kochi,2012,50619,1,0,First,18.0,995.0,62.0,5.0,20.48,2.0,3893.77,13
2777,2866,BMW 3 Series 320d,Coimbatore,2009,103905,0,1,First,22.69,1995.0,190.0,5.0,43.31,9.92,6494.06,16
2778,2867,Hyundai EON Era Plus,Kochi,2018,15334,1,0,First,21.1,814.0,55.2,5.0,20.48,3.69,2190.57,7
2779,2868,Maruti Swift Dzire VDI,Hyderabad,2013,69000,0,0,First,23.4,1248.0,74.0,5.0,20.48,5.75,5750.0,12
2780,2869,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,0,0,First,20.14,1498.0,88.5,5.0,20.48,5.7,6832.73,11
2781,2870,Honda Amaze E i-Vtech,Coimbatore,2014,44753,1,0,First,18.0,1198.0,86.7,5.0,20.48,4.94,4068.45,11
2782,2871,Volkswagen Vento Petrol Highline AT,Kochi,2012,53024,1,1,First,14.4,1598.0,103.6,5.0,20.48,4.29,4078.77,13
2783,2872,Maruti Wagon R Stingray VXI,Kolkata,2014,23840,1,0,First,20.51,998.0,67.04,5.0,20.48,3.0,2167.27,11
2784,2873,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,81298,0,0,First,20.14,1498.0,88.8,5.0,20.48,6.5,7390.73,11
2785,2874,Volkswagen Polo Petrol Comfortline 1.2L,Jaipur,2015,59000,1,0,Second,16.47,1198.0,73.9,5.0,20.48,4.9,5900.0,10
2786,2875,Honda Amaze SX i-DTEC,Kochi,2016,51806,0,0,First,25.8,1498.0,98.6,5.0,20.48,5.4,5756.22,9
2787,2876,Audi A6 35 TDI Matrix,Delhi,2014,56000,0,1,First,18.53,1968.0,187.74,5.0,59.38,24.0,5090.91,11
2788,2877,Tata Tigor 1.05 Revotorq XZ Option,Kochi,2019,29279,0,0,First,24.7,1047.0,69.0,5.0,20.48,7.46,4879.83,6
2789,2878,Volkswagen Vento 1.5 TDI Highline AT,Kochi,2017,33550,0,1,First,21.5,1498.0,108.5,5.0,15.86,9.6,4193.75,8
2790,2879,Audi A6 35 TDI Matrix,Hyderabad,2014,62000,0,1,First,18.53,1968.0,187.74,5.0,67.1,25.0,5636.36,11
2791,2880,Nissan Terrano XL 110 PS,Hyderabad,2014,66000,0,0,First,19.01,1461.0,108.5,5.0,20.48,6.8,6000.0,11
2792,2881,Skoda Rapid 1.5 TDI AT Elegance,Coimbatore,2016,46630,0,1,First,21.66,1498.0,103.52,5.0,20.48,8.59,5181.11,9
2793,2882,Ford Figo Aspire 1.5 TDCi Trend,Hyderabad,2016,72566,0,0,First,25.83,1498.0,99.0,5.0,20.48,5.29,8062.89,9
2794,2883,Tata Venture EX,Pune,2011,51482,0,0,First,15.42,1405.0,70.0,8.0,20.48,2.5,3677.29,14
2795,2884,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Chennai,2011,90000,0,1,First,14.84,2143.0,167.62,5.0,20.48,13.9,6428.57,14
2796,2885,Toyota Fortuner 4x2 Manual,Jaipur,2014,69000,0,0,Second,13.0,2982.0,168.5,7.0,20.48,20.0,6272.73,11
2797,2886,Honda City 1.5 V MT,Delhi,2011,90000,1,0,Second,17.0,1497.0,118.0,5.0,20.48,3.4,6428.57,14
2798,2887,Hyundai i20 Asta Option 1.2,Mumbai,2015,39000,1,0,First,18.6,1197.0,81.83,5.0,20.48,5.5,3900.0,10
2799,2888,Volkswagen Vento Diesel Trendline,Hyderabad,2012,110000,0,0,Second,20.54,1598.0,103.6,5.0,20.48,3.65,8461.54,13
2800,2889,Ford Endeavour 2.5L 4X2 MT,Kochi,2011,68022,0,0,First,13.1,2499.0,141.0,7.0,20.48,5.86,4858.71,14
2801,2890,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,27852,1,1,First,14.8,1497.0,121.36,5.0,14.1,10.44,3978.86,7
2802,2892,Hyundai i20 Sportz Diesel,Coimbatore,2011,68439,0,0,First,23.0,1396.0,90.0,5.0,20.48,3.37,4888.5,14
2803,2893,Toyota Innova 2.5 VX (Diesel) 8 Seater,Delhi,2011,150000,0,0,First,12.99,2494.0,100.6,8.0,20.48,6.95,10714.29,14
2804,2894,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Mumbai,2018,14000,0,0,First,21.5,1497.0,108.5,5.0,12.22,9.9,2000.0,7
2805,2895,Ford Figo Diesel Titanium,Hyderabad,2012,71558,0,0,First,20.0,1399.0,68.05,5.0,20.48,3.3,5504.46,13
2806,2896,Porsche Panamera Diesel,Delhi,2013,48000,0,1,Second,17.85,2967.0,300.0,4.0,20.48,50.5,4000.0,12
2807,2897,Hyundai Creta 1.6 CRDi AT SX Plus,Jaipur,2015,65800,0,1,First,17.01,1582.0,126.2,5.0,20.48,12.5,6580.0,10
2808,2898,Audi A4 2.0 TDI Multitronic,Hyderabad,2014,53000,0,1,First,16.55,1968.0,140.0,5.0,20.48,20.5,4818.18,11
2809,2899,Mahindra XUV500 W8 4WD,Kolkata,2017,14600,0,0,First,16.0,2179.0,140.0,7.0,20.48,14.5,1825.0,8
2810,2900,Isuzu MUX 4WD,Jaipur,2017,34429,0,1,First,13.8,2999.0,174.57,7.0,33.68,20.0,4303.62,8
2811,2901,Maruti Swift Dzire VDI,Delhi,2014,52000,0,0,First,23.4,1248.0,74.0,5.0,20.48,5.25,4727.27,11
2812,2902,Maruti Ciaz ZXi,Kolkata,2015,25470,1,0,First,20.73,1373.0,91.1,5.0,20.48,5.9,2547.0,10
2813,2903,Hyundai EON Era Plus,Pune,2013,22000,1,0,First,21.1,814.0,55.2,5.0,20.48,2.6,1833.33,12
2814,2904,Mercedes-Benz E-Class 280 CDI,Chennai,2007,75000,0,1,First,11.0,2987.0,198.5,5.0,20.48,11.0,4166.67,18
2815,2905,BMW 5 Series 2003-2012 520d,Pune,2011,95995,0,1,First,18.48,1995.0,177.0,5.0,20.48,15.5,6856.79,14
2816,2906,Hyundai Grand i10 1.2 CRDi Sportz Option,Jaipur,2017,26877,0,0,First,24.0,1186.0,73.97,5.0,20.48,5.75,3359.62,8
2817,2907,Jaguar XJ 3.0L Portfolio,Hyderabad,2015,26000,0,1,First,14.47,2993.0,301.73,5.0,20.48,75.0,2600.0,10
2818,2908,Maruti Swift Ldi BSIII,Chennai,2007,140000,0,0,Second,17.8,1248.0,75.0,5.0,20.48,2.0,7777.78,18
2819,2909,Hyundai Santro Xing GLS,Hyderabad,2008,95291,1,0,First,17.92,1086.0,62.1,5.0,20.48,2.3,5605.35,17
2820,2910,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2009,135000,0,0,Second,12.8,2494.0,102.0,8.0,20.48,8.2,8437.5,16
2821,2911,Hyundai i20 Sportz 1.2,Kolkata,2015,32000,1,0,First,18.6,1197.0,81.83,5.0,20.48,4.8,3200.0,10
2822,2912,Mercedes-Benz E-Class 280 CDI,Mumbai,2008,68333,0,1,Second,11.0,2987.0,198.5,5.0,20.48,8.5,4019.59,17
2823,2913,Ford Figo Diesel ZXI,Chennai,2011,72000,0,0,First,20.0,1399.0,68.0,5.0,20.48,2.9,5142.86,14
2824,2914,Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52100,0,0,First,21.43,1364.0,86.79,5.0,19.27,6.5,4007.69,13
2825,2915,Hyundai Grand i10 1.2 Kappa Sportz,Jaipur,2018,10000,1,0,First,18.9,1197.0,81.86,5.0,6.96,5.85,1428.57,7
